,lat,lon,year,month,temp_month,precip_month,gisacres,fires_target
195,37.10219078239406,-107.09456585504196,2013,7,66.96227539062505,0.0846223706317367,26.3332852,0
196,39.75668082036478,-108.59515834647964,2012,8,68.57594726562505,0.0511038422404322,38.9668941,0
197,40.56115545478079,-107.6108843208094,2011,8,69.80333984375005,0.0250042096516583,68.22322858,0
198,38.89602372740657,-107.851931377247,2007,7,73.32951171875004,0.0234753502375795,33.11465109,0
199,39.01896729300322,-105.25983968084245,2002,4,43.41989257812504,0.0244122374205035,100.12711869,0
200,40.121344498319445,-108.75347419425462,2015,6,75.99303710937505,0.0272455541364615,5.19246946,0
201,38.81453980821638,-105.30280519162912,2018,7,65.37716796875004,0.1467393007618375,1423.98356512,1
202,38.89243577077277,-108.29777339253452,2007,8,72.78107421875004,0.1058513026903849,105.32143721,0
203,39.47657766499717,-104.93767669621371,2003,10,53.33439453125004,0.0095159023976273,1042.65290312,1
204,40.61053248249284,-108.17907723818033,2011,9,63.30470703125005,0.0217765999860188,52.98551081,0
205,40.38926608162998,-107.801176368313,2008,7,74.21061523437504,0.0094047228406954,341.44337645,0
206,40.8012211533257,-109.00303572209668,2005,7,75.53556640625004,0.0168526313966518,4.65271051,0
207,39.20098994753489,-108.52997140937237,2007,6,72.59386718750005,0.0053467111215926,3.1949406,0
208,39.94114468451268,-105.94910871641116,2010,10,33.42321289062504,0.0815469144989037,471.85380764,1
209,37.1591370294837,-106.84803550847536,2012,10,41.65680664062504,0.0260126395884144,49.09494566,0
210,40.2513357265238,-108.22971070356688,2000,1,18.49674804687504,0.0448118748614098,661.11898323,1
211,40.30782649760772,-108.22327383515878,2007,7,75.67091796875005,0.0209811643704189,10.6522728,0
212,40.281771536127536,-108.20680994508938,2013,7,74.35915039062505,0.0192514105019392,2007.55903843,1
213,39.38197278355866,-105.736707371951,2017,6,52.63126953125004,0.0638358720343094,3.33228885,0
214,39.27460879192589,-107.99568462874385,2008,7,70.33991210937504,0.0224262322072172,147.00118262,0
215,38.983743278354176,-108.19449757991266,2008,7,64.87311523437504,0.0204398007486248,1402.73831824,1
216,40.28449499316598,-108.40307560172144,2011,9,64.15548828125004,0.0257600227869174,65.50015333,0
217,37.331043673992504,-106.88197953091132,2012,11,29.66984375000004,0.0526657883734908,127.66734846,0
218,40.258410243450086,-106.37204898817043,2010,5,35.54840820312504,0.0891764304820681,342.42518249,0
219,39.570633290818286,-107.37139632219812,2002,6,61.48932617187504,0.0075713369363365,12206.53851888,1
220,40.20312881165035,-105.34571199892612,2011,7,69.05626953125005,0.1069707695293938,29.82143784,0
221,40.51820794249319,-107.27444982202084,2013,8,67.19035156250004,0.011185034329514,1010.31473543,1
222,39.98078668962092,-105.47896440236048,2016,7,59.72272460937504,0.0698187932332395,527.54675693,1
223,39.60007467305369,-107.10246452037912,2011,9,54.61056640625005,0.0696844434627099,188.11909494,0
224,39.85223409025328,-108.17525165536148,2013,6,69.32873046875005,0.0022339550870092,379.61720028,0
225,38.57062835320696,-107.34563948008766,2005,10,36.34909179687504,0.09683004536652,279.38322438,0
226,38.60487061393996,-108.98999876013254,2000,7,75.72409179687504,0.0215172663834877,4463.48406246,1
227,40.6921814624062,-108.8331591240551,2012,7,76.69352539062504,0.0144263686356833,68.43385499,0
